pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,prescreen_verdict,doi_o_verification,pdf_source,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals
0d8e464793c3b6d90531fa3ba7e610c3,10.1111/desc.13050,Dual language statistical word segmentation in infancy: Simulating a language‐mixing bilingual environment,"Infants are sensitive to syllable co-occurrence probabilities when segmenting words from fluent speech. However, segmenting two languages overlapping at the syllabic level is challenging because the statistical cues across the languages are incongruent. Successful segmentation, thus, relies on infants' ability to separate language inputs and track the statistics of each language. Here, we report three experiments investigating how infants statistically segment words from two overlapping languages in a simulated language-mixing bilingual environment. In the first two experiments, we investigated whether 9.5-month-olds can use French and English phonetic markers to segment words from two overlapping artificial languages produced by one individual. After showing that infants could segment the languages when the languages were presented in isolation (Experiment 1), we presented infants with two interleaved languages differing in phonetic cues (Experiment 2). Both monolingual and bilingual infants successfully segmented words from one of the two languages-the language heard last during familiarization. In Experiment 3, a conceptual replication, we replicated the findings of Experiment 2 with a different population and with different cues. As before, when 12-month-old monolingual infants heard two interleaved languages differing in English and Finnish phonetic cues, they learned only the last language heard during familiarization. Together, our findings suggest that segmenting words in a language-mixing environment is challenging, but infants possess a nascent ability to recruit phonetic cues to segment words from one of two overlapping languages in a bilingual-like environment. A video abstract of this article can be viewed at https://www.youtube.com/watch?v=92pNcpxZguw.",2020.0,Angeline Tsui; Lucy C. Erickson; Amritha Mallikarjun; Erik D. Thiessen; Christopher T. Fennell,Developmental Science,,https://openalex.org/W3093256017,openalex,Tsui · 2020 · Developmental Science,replication,screen,"phrase:we replicated; no author-year cite | llm:""In Experiment 3, a conceptual replication, we replicated the findings of Experiment 2""",high,single_original,low,,W3093256017,,,,,,,,,,"@article{AngelineTsui_2020.0, title={Dual language statistical word segmentation in infancy: Simulating a language‐mixing bilingual environment}, author={Angeline Tsui and Lucy C. Erickson and Amritha Mallikarjun and Erik D. Thiessen and Christopher T. Fennell}, journal={Developmental Science}, year={2020.0}, doi={10.1111/desc.13050}, url={https://doi.org/10.1111/desc.13050}}",target_pending,,low,,clearly_declared|context_transfer,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
c9b708cd4548b555c938cf8b57c09813,10.31235/osf.io/hujgs,"""Coming Out"" as an Anime Fan: Cosplayers in the Anime Fandom, Fan Disclosure, and Well-Being","In the present study we tested the hypothesis that cosplayers experience greater well-being than non-cosplayers within the anime fandom in part because they are more likely to disclose their fan identity to non-fans. Anime fans indicated whether they engaged in cosplaying or not, and rated the degree to which they disclose their anime fan identity to non-fans, satisfaction with life, self-esteem, and depression. Compared to non-cosplayers, cosplayers reported greater self-disclosure and better well-being across a number of indicators. Mediation analyses revealed that the relationship between cosplaying and well-being was consistently mediated by disclosure, a finding in-line with existing research. These are discussed within the context of existing research, providing both a conceptual replication of past findings from related fandoms (i.e., the furry fandom) while also suggesting a myriad of possible directions for future research on the subject.",2018.0,Stephen Reysen; Courtney N. Plante; Sharon E. Roberts; Kathleen C. Gerbasi,,,https://openalex.org/W4233963881,openalex,Reysen · 2018,replication,screen,"phrase:replication of; no author-year cite | llm:""conceptual replication of past findings from related fandoms""",high,single_original,low,,W4233963881,,,,,,,,,,"@misc{StephenReysen_2018.0, title={""Coming Out"" as an Anime Fan: Cosplayers in the Anime Fandom, Fan Disclosure, and Well-Being}, author={Stephen Reysen and Courtney N. Plante and Sharon E. Roberts and Kathleen C. Gerbasi}, year={2018.0}, doi={10.31235/osf.io/hujgs}, url={https://doi.org/10.31235/osf.io/hujgs}}",target_pending,,low,,clearly_declared|context_transfer|builds_on_literature,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
6fc2bcd2646d1841adffd06059e944fa,10.13135/2384-8677/3380,Self-reported nature exposure and its association with well-being as measured with affect and cognition,"Utilizing the publicly available MIDUS II Refresher datasets (Ryff et al., 2017) with hundreds of respondents across the United States, the authors attempted to (1) replicate and (2) extend their previous findings with the original MIDUS II data on the relationship between self-reported frequency of nature exposure and well-being, the latter holistically measured by emotional, physiological and cognitive variables (Craig, Menon, &amp; Klein, 2015; Craig, Neilson, &amp; Overbeek, 2016). In the original published research, Craig and colleagues (2015) first observed an association between a 3-pt scale in which middle-aged participants reported the frequency that they appreciated nature and other reported questionnaire measures. These measures included subscales of the Mood Affective Symptoms Questionnaire (MASQ), the Perceived Stress Scale, and scales measuring well-being constructs such as life satisfaction and gratitude. This was followed up with a second study, which found an observed relationship between reported nature exposure with a 7-pt scale and measured physiological variables relevant to emotion and cognition, specifically asymmetrical EEG and eye-blink startle response (Craig et al., 2016). However, the prior research was exploratory and correlational in nature, which many would argue necessitates replication. The original MIDUS II datasets used in the previous investigations (Ryff &amp; Davidson, 2010; Ryff, Seeman, &amp; Weinstein, 2010) were recollected by the original team with a new cohort (Ryff et al., 2017), allowing for a nearly direct replication of the previous analyses (Craig et al., 2015; 2016). Because positive effects associated with nature exposure may be a function of both exposure frequency and degree of appreciation, the first set of analyses replicating and extending the results of Craig and colleagues (2015) used an averaged composite score of two 3-pt scale questions measuring both frequency and degree of nature appreciation, instead of only frequency of nature appreciation as conducted in the original analysis. The second set of analyses that attempted to replicate Craig and colleagues (2016) used the original 7-pt nature exposure scale. For the replication (goal 1), controlling for factors such as age, gender, exercise, and education, multiple regression analyses with the new datasets replicated the association between nature exposure and positive emotions, perceived stress, and metrics such as gratitude and perception of work value. However, there were mixed results for depressive affect, and the previously observed correspondence between nature exposure and emotional reactivity measures, such as eyeblink startle response and epinephrine, did not replicate. For extending the original research (goal 2), exploratory analyses were conducted to explore (1) previously unanalyzed variables related to well-being, and (2) previously unanalyzed cognitive variables. There was an observed and potentially beneficial relationship between self-reported nature exposure, sleep quality, self-control, and low-frequency (.04 - .15 Hz) heart-rate variability. A follow-up analysis focusing on cognitive test batteries including the CANTAB and BTACT mostly did not observe any associations between self-reported frequency of nature exposure and cognitive performance. However, a tentative relationship was noted between nature exposure and category fluency, which should be tested with future research. To clearly demonstrate the effects of nature on general well-being, an exploratory principle components analysis was conducted on 18 measures presently observed to be significantly associated with nature exposure, with a varimax rotation and the extraction based on the Kaiser criterion. Of five identified factors, one appeared to capture a construct akin to well-being (e.g., positive affect, reduced stress, gratitude, cognitive control, anger management, sleep score, work value). Therefore, a single well-being composite variable was computed (regression-weighted) based on the observed factor loadings after standardizing the component variables. A regression of the well-being composite score on the standardized nature exposure composite score (n = 788) was found to be significant, R2 = .095, F(1,786) = 82.81, p &lt; .001. One of the limitations of this study is nature exposure was measured with a single variable, and the type of exposure (nature trails, window scenery) and type of nature (green vs. blue nature) was not explored. Also, the current analysis looked at a large set of survey data and produced relatively small effect sizes, which is understandable given the large number of potentially intervening variables and the imprecision of the survey measurements. Further, the findings here are correlational and precise design recommendations are not warranted, but there may be several avenues to implement nature in and around built spaces. With careful design, even urban scenery designed with components akin to nature could be helpful in improving well-being. Future research could assess whether the amount of time in nature may lead to greater improvement.",2019.0,Curtis M. Craig; Brittany N. Neilson; Martina I. Klein; Randy W. Overbeek,Università degli Studi di Torino,,https://openalex.org/W2963484479,openalex,Craig · 2019 · Università degli Studi di Torino,replication,screen,"phrase:replication of; cite:Ryff et al., 2017",high,multiple_original,high,,W2963484479,,,,,,,,,,"@article{CurtisMCraig_2019.0, title={Self-reported nature exposure and its association with well-being as measured with affect and cognition}, author={Curtis M. Craig and Brittany N. Neilson and Martina I. Klein and Randy W. Overbeek}, journal={Università degli Studi di Torino}, year={2019.0}, doi={10.13135/2384-8677/3380}, url={https://doi.org/10.13135/2384-8677/3380}}",target_pending,target prompt named 2 originals; none could be matched to a record,low,,clearly_declared|self_retest,,skipped,,,pending,,low,,,,,,,,,,replication,1,1
cb473d2a83890aa5d7424919026c563e,10.25384/sage.7884710,"MeierOpenPracticesDisclosure_rev – Supplemental material for Is There a Positive Association Between Working Memory Capacity and Mind Wandering in a Low-Demand Breathing Task? A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012)","Supplemental material, MeierOpenPracticesDisclosure_rev for Is There a Positive Association Between Working Memory Capacity and Mind Wandering in a Low-Demand Breathing Task? A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012) by Matt E. Meier in Psychological Science",2019,"Meier, Matt E.",Sage Journals Data,https://doi.org/10.25384/sage.7884710,https://openalex.org/W6926323568,openalex_snapshot,E. · 2019 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Preregistered Replication,high,single_original,low,,W6926323568,,,,,,,,,,"@article{Meier_2019, title={MeierOpenPracticesDisclosure_rev – Supplemental material for Is There a Positive Association Between Working Memory Capacity and Mind Wandering in a Low-Demand Breathing Task? A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012)}, author={Meier, Matt E.}, journal={Sage Journals Data}, year={2019}, doi={10.25384/sage.7884710}, url={https://doi.org/10.25384/sage.7884710}}",target_pending,"A Preregistered Replication of a Study by Levinson, Smallwood, and Davidson (2012)",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
a67aa473e6fae12b6a09174cf42a2d73,10.25384/sage.c.5237565,Incidental Attitude Formation via the Surveillance Task: A Preregistered Replication of the Olson and Fazio (2001) Study,"Evaluative conditioning is one of the most widely studied procedures for establishing and changing attitudes. The surveillance task is a highly cited evaluative-conditioning paradigm and one that is claimed to generate attitudes without awareness. The potential for evaluative-conditioning effects to occur without awareness continues to fuel conceptual, theoretical, and applied developments. Yet few published studies have used this task, and most are characterized by small samples and small effect sizes. We conducted a high-powered (<i>N</i> = 1,478 adult participants), preregistered close replication of the original surveillance-task study (Olson &amp; Fazio, 2001). We obtained evidence for a small evaluative-conditioning effect when “aware” participants were excluded using the original criterion—therefore replicating the original effect. However, no such effect emerged when three other awareness criteria were used. We suggest that there is a need for caution when using evidence from the surveillance-task effect to make theoretical and practical claims about “unaware” evaluative-conditioning effects.",2020,"Moran, Tal; Hughes, Sean; Hussey, Ian; Vadillo, Miguel A.; Olson, Michael A.; Aust, Frederik; Bading, Karoline; Balas, Robert; Benedict, Taylor; Corneille, Olivier; Douglas, Samantha B.; Ferguson, Melissa J.; Fritzlen, Katherine A.; Gast, Anne; Gawronski, Bertram; Giménez-Fernández, Tamara; Hanusz, Krzysztof; Heycke, Tobias; Högden, Fabia; Hütter, Mandy; Kurdi, Benedek; Mierop, Adrien; Richter, Jasmin; Sarzyńska-Wawer, Justyna; Smith, Colin Tucker; Stahl, Christoph; Thomasius, Philine; Unkelbach, Christian; Houwer, Jan De",Sage Journals Data,https://doi.org/10.25384/sage.c.5237565,https://openalex.org/W6926547018,openalex_snapshot,Tal · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Preregistered Replication,high,single_original,low,,W6926547018,,,,,,,,,,"@article{Moran_2020, title={Incidental Attitude Formation via the Surveillance Task: A Preregistered Replication of the Olson and Fazio (2001) Study}, author={Moran, Tal and Hughes, Sean and Hussey, Ian and Vadillo, Miguel A. and Olson, Michael A. and Aust, Frederik and Bading, Karoline and Balas, Robert and Benedict, Taylor and Corneille, Olivier and Douglas, Samantha B. and Ferguson, Melissa J. and Fritzlen, Katherine A. and Gast, Anne and Gawronski, Bertram and Giménez-Fernández, Tamara and Hanusz, Krzysztof and Heycke, Tobias and Högden, Fabia and Hütter, Mandy and Kurdi, Benedek and Mierop, Adrien and Richter, Jasmin and Sarzyńska-Wawer, Justyna and Smith, Colin Tucker and Stahl, Christoph and Thomasius, Philine and Unkelbach, Christian and Houwer, Jan De}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.c.5237565}, url={https://doi.org/10.25384/sage.c.5237565}}",target_pending,"We conducted a high-powered (N = 1,478 adult participants), preregistered close replication of the original surveillance-task study (Olson & Fazio, 2001).",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
46295543decedc41df9a921809b0aa41,10.25384/sage.13238125,"Rabagliati_Rev_Open_Practices_Disclosure – Supplemental material for Many Labs 5: Registered Replication of Crosby, Monin, and Richardson (2008)","Supplemental material, Rabagliati_Rev_Open_Practices_Disclosure for Many Labs 5: Registered Replication of Crosby, Monin, and Richardson (2008) by Hugh Rabagliati, Martin Corley, Benjamin Dering, Peter J. B. Hancock, Josiah P. J. King, Carmel A. Levitan, Jia E. Loy and Ailsa E. Millen in Advances in Methods and Practices in Psychological Science",2020,"Rabagliati, Hugh; Corley, Martin; Dering, Benjamin; Hancock, Peter J. B.; King, Josiah P. J.; Levitan, Carmel A.; Loy, Jia E.; Millen, Ailsa E.",Sage Journals Data,https://doi.org/10.25384/sage.13238125,https://openalex.org/W6963815377,openalex_snapshot,Hugh · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6963815377,,,,,,,,,,"@article{Rabagliati_2020, title={Rabagliati_Rev_Open_Practices_Disclosure – Supplemental material for Many Labs 5: Registered Replication of Crosby, Monin, and Richardson (2008)}, author={Rabagliati, Hugh and Corley, Martin and Dering, Benjamin and Hancock, Peter J. B. and King, Josiah P. J. and Levitan, Carmel A. and Loy, Jia E. and Millen, Ailsa E.}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.13238125}, url={https://doi.org/10.25384/sage.13238125}}",target_pending,"Many Labs 5: Registered Replication of Crosby, Monin, and Richardson (2008)",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
36092d5cd4766937d949e9f16633aa7c,10.25384/sage.13238142,"Buttrick_SupplementalMaterial – Supplemental material for Many Labs 5: Registered Replication of Vohs and Schooler (2008), Experiment 1","Supplemental material, Buttrick_SupplementalMaterial for Many Labs 5: Registered Replication of Vohs and Schooler (2008), Experiment 1 by Nicholas R. Buttrick, Balazs Aczel, Lena F. Aeschbach, Bence E. Bakos, Florian Brühlmann, Heather M. Claypool, Joachim Hüffmeier, Marton Kovacs, Kurt Schuepfer, Peter Szecsi, Attila Szuts, Orsolya Szöke, Manuela Thomae, Ann-Kathrin Torka, Ryan J. Walker and Michael J. Wood in Advances in Methods and Practices in Psychological Science",2020,"Buttrick, Nicholas R.; Balazs Aczel; Aeschbach, Lena F.; Bakos, Bence E.; Brühlmann, Florian; Claypool, Heather M.; Hüffmeier, Joachim; Marton Kovacs; Schuepfer, Kurt; Szecsi, Peter; Szuts, Attila; Szöke, Orsolya; Thomae, Manuela; Ann-Kathrin Torka; Walker, Ryan J.; Wood, Michael J.",Sage Journals Data,https://doi.org/10.25384/sage.13238142,https://openalex.org/W6945494416,openalex_snapshot,R. · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Registered Replication,high,single_original,low,,W6945494416,,,,,,,,,,"@article{Buttrick_2020, title={Buttrick_SupplementalMaterial – Supplemental material for Many Labs 5: Registered Replication of Vohs and Schooler (2008), Experiment 1}, author={Buttrick, Nicholas R. and Balazs Aczel and Aeschbach, Lena F. and Bakos, Bence E. and Brühlmann, Florian and Claypool, Heather M. and Hüffmeier, Joachim and Marton Kovacs and Schuepfer, Kurt and Szecsi, Peter and Szuts, Attila and Szöke, Orsolya and Thomae, Manuela and Ann-Kathrin Torka and Walker, Ryan J. and Wood, Michael J.}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.13238142}, url={https://doi.org/10.25384/sage.13238142}}",target_pending,"Registered Replication of Vohs and Schooler (2008), Experiment 1",low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
2b86738c6aa497c80b716ecf4ae1edb8,10.25384/sage.13292273.v1,MIBI_LPA_Supplementary_Materials_4_20_2020 – Supplemental material for Racial Identity Profiles Among Suicidal Black Women: A Replication and Extension Study,"Supplemental material, MIBI_LPA_Supplementary_Materials_4_20_2020 for Racial Identity Profiles Among Suicidal Black Women: A Replication and Extension Study by Yara Mekawi, Ciera B. Lewis, Natalie N. Watson-Singleton, Isatou F. Jatta, llana Ander, Dorian Lamis, Sarah E. Dunn and Nadine J. Kaslow in Journal of Black Studies",2020,"Mekawi, Yara; Lewis, Ciera B.; Watson-Singleton, Natalie N.; Isatou F. Jatta; Llana Ander; Lamis, Dorian; Dunn, Sarah E.; Kaslow, Nadine J.",Figshare,,https://openalex.org/W6907842741,openalex_snapshot,Yara · 2020 · Figshare,replication,screen,rule:replication-claim-cited-title; Replication and Extension,high,single_original,low,,W6907842741,,,,,,,,,,"@article{Mekawi_2020, title={MIBI_LPA_Supplementary_Materials_4_20_2020 – Supplemental material for Racial Identity Profiles Among Suicidal Black Women: A Replication and Extension Study}, author={Mekawi, Yara and Lewis, Ciera B. and Watson-Singleton, Natalie N. and Isatou F. Jatta and Llana Ander and Lamis, Dorian and Dunn, Sarah E. and Kaslow, Nadine J.}, journal={Figshare}, year={2020}, doi={10.25384/sage.13292273.v1}, url={https://doi.org/10.25384/sage.13292273.v1}}",target_pending,,low,,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
f4979a41a0107b2910f3eafc74fc33fd,10.25384/sage.21558574.v1,sj-docx-2-ijo-10.1177_0306624X221133007 – Supplemental material for The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014),"Supplemental material, sj-docx-2-ijo-10.1177_0306624X221133007 for The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014) by Angela M. Jones and Sean Patrick Roche in International Journal of Offender Therapy and Comparative Criminology",2022,"Jones, Angela M.; Roche, Sean Patrick",Figshare,,https://openalex.org/W6926812764,openalex_snapshot,M. · 2022 · Figshare,replication,screen,rule:replication-claim-cited-title; Direct Replication,high,single_original,low,,W6926812764,,,,,,,,,,"@article{Jones_2022, title={sj-docx-2-ijo-10.1177_0306624X221133007 – Supplemental material for The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014)}, author={Jones, Angela M. and Roche, Sean Patrick}, journal={Figshare}, year={2022}, doi={10.25384/sage.21558574.v1}, url={https://doi.org/10.25384/sage.21558574.v1}}",target_pending,A Direct Replication of Pickett and Baker (2014),low,gemini-3-flash-preview,clearly_declared|context_transfer,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
8e2fb701686a8ac51e4eb853e78bb97e,10.25384/sage.c.5207602,Many Labs 5: Registered Multisite Replication of the Tempting-Fate Effects in Risen and Gilovich (2008),"Risen and Gilovich (2008) found that subjects believed that “tempting fate” would be punished with ironic bad outcomes (a main effect), and that this effect was magnified when subjects were under cognitive load (an interaction). A previous replication study (Frank &amp; Mathur, 2016) that used an online implementation of the protocol on Amazon Mechanical Turk failed to replicate both the main effect and the interaction. Before this replication was run, the authors of the original study expressed concern that the cognitive-load manipulation may be less effective when implemented online than when implemented in the lab and that subjects recruited online may also respond differently to the specific experimental scenario chosen for the replication. A later, large replication project, Many Labs 2 (Klein et al. 2018), replicated the main effect (though the effect size was smaller than in the original study), but the interaction was not assessed. Attempting to replicate the interaction while addressing the original authors’ concerns regarding the protocol for the first replication study, we developed a new protocol in collaboration with the original authors. We used four university sites (<i>N</i> = 754) chosen for similarity to the site of the original study to conduct a high-powered, preregistered replication focused primarily on the interaction effect. Results from these sites did not support the interaction or the main effect and were comparable to results obtained at six additional universities that were less similar to the original site. Post hoc analyses did not provide strong evidence for statistical inconsistency between the original study’s estimates and our estimates; that is, the original study’s results would not have been extremely unlikely in the estimated distribution of population effects in our sites. We also collected data from a new Mechanical Turk sample under the first replication study’s protocol, and results were not meaningfully different from those obtained with the new protocol at universities similar to the original site. Secondary analyses failed to support proposed substantive mechanisms for the failure to replicate.",2020,"Mathur, Maya B.; Diane-Jo Bart-Plange; Balazs Aczel; Bernstein, Michael H.; Ciunci, Antonia M.; Ebersole, Charles R.; Falcão, Filipe; Ashbaugh, Kayla; Rias A. Hilliard; Jern, Alan; Kellier, Danielle J.; Grecia Kessinger; Kolb, Vanessa S.; Marton Kovacs; Lage, Caio Ambrosio; Langford, Eleanor V.; Lins, Samuel; Manfredi, Dylan; Meyet, Venus; Moore, Don A.; Nave, Gideon; Nunnally, Christian; Palinkas, Anna; Parks, Kimberly P.; Pessers, Sebastiaan; Ramos, Tiago; Kaylis Hase Rudy; Janos Salamon; Shubella, Rachel L.; Rúben Silva; Steegen, Sara; L. A. R. Stein; Szaszi, Barnabas; Szecsi, Peter; Tuerlinckx, Francis; Vanpaemel, Wolf; Vlachou, Maria; Wiggins, Bradford J.; Zealley, David; Zrubka, Mark; Frank, Michael C.",Sage Journals Data,https://doi.org/10.25384/sage.c.5207602,https://openalex.org/W6964040761,openalex_snapshot,B. · 2020 · Sage Journals Data,replication,screen,rule:replication-claim-cited-title; Multisite Replication,high,single_original,low,,W6964040761,,,,,,,,,,"@article{Mathur_2020, title={Many Labs 5: Registered Multisite Replication of the Tempting-Fate Effects in Risen and Gilovich (2008)}, author={Mathur, Maya B. and Diane-Jo Bart-Plange and Balazs Aczel and Bernstein, Michael H. and Ciunci, Antonia M. and Ebersole, Charles R. and Falcão, Filipe and Ashbaugh, Kayla and Rias A. Hilliard and Jern, Alan and Kellier, Danielle J. and Grecia Kessinger and Kolb, Vanessa S. and Marton Kovacs and Lage, Caio Ambrosio and Langford, Eleanor V. and Lins, Samuel and Manfredi, Dylan and Meyet, Venus and Moore, Don A. and Nave, Gideon and Nunnally, Christian and Palinkas, Anna and Parks, Kimberly P. and Pessers, Sebastiaan and Ramos, Tiago and Kaylis Hase Rudy and Janos Salamon and Shubella, Rachel L. and Rúben Silva and Steegen, Sara and L. A. R. Stein and Szaszi, Barnabas and Szecsi, Peter and Tuerlinckx, Francis and Vanpaemel, Wolf and Vlachou, Maria and Wiggins, Bradford J. and Zealley, David and Zrubka, Mark and Frank, Michael C.}, journal={Sage Journals Data}, year={2020}, doi={10.25384/sage.c.5207602}, url={https://doi.org/10.25384/sage.c.5207602}}",target_pending,"Attempting to replicate the interaction while addressing the original authors’ concerns regarding the protocol for the first replication study, we developed a new protocol in collaboration with the original authors. We used four university sites (<i>N</i> = 754) chosen for similarity to the site of the original study to conduct a high-powered, preregistered replication focused primarily on the interaction effect.",low,gpt-5-mini,clearly_declared|context_transfer|incidental_finding,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
f6a8926f185eea38142af76152b938e1,10.25384/sage.21558571.v1,sj-docx-1-ijo-10.1177_0306624X221133007 – Supplemental material for The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014),"Supplemental material, sj-docx-1-ijo-10.1177_0306624X221133007 for The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014) by Angela M. Jones and Sean Patrick Roche in International Journal of Offender Therapy and Comparative Criminology",2022,"Jones, Angela M.; Roche, Sean Patrick",Figshare,,https://openalex.org/W6926696140,openalex_snapshot,M. · 2022 · Figshare,replication,screen,rule:replication-claim-cited-title; Direct Replication,high,single_original,low,,W6926696140,,,,,,,,,,"@article{Jones_2022, title={sj-docx-1-ijo-10.1177_0306624X221133007 – Supplemental material for The Pragmatic American Revisited: A Direct Replication of Pickett and Baker (2014)}, author={Jones, Angela M. and Roche, Sean Patrick}, journal={Figshare}, year={2022}, doi={10.25384/sage.21558571.v1}, url={https://doi.org/10.25384/sage.21558571.v1}}",target_pending,A Direct Replication of Pickett and Baker (2014),low,gemini-3-flash-preview,clearly_declared,,skipped,,,pending,,low,,outcome not coded: no resolved original link (target_pending),,,,,,,,replication,1,1
