pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals
a2fd40f3e48062ad7284e1938f0be70a,10.17605/osf.io/2avns,"Incidental Haptic Sensations May Not Influence Social Judgments: A Purely Confirmatory Replication Attempt of Study 1 by Ackerman, Nocera, &amp; Bargh (2010)","This preregistered replication attempt focuses on the finding from Ackerman, Nocera, &amp; Bargh (2010; ANB) that holding a heavy object triggers concepts related to importance. ANB reported that participants who were holding a heavy clipboard rated a job candidate as better overall and more seriously interested in the job than participants holding a light clipboard. We failed to replicate ANB’s results; instead, Bayes factor hypothesis tests indicated evidence for the absence of a difference between the heavy and the light condition in the overall evaluation andperceived seriousness of the candidate, and in participants’ perceived task importance. Our findings highlight the importance of conducting preregistered replication research and illustrate the theoretical and practical advantages of Bayesian inference in psychological research.",2017,"Beek, Titia; Matzke, Dora; Pinto, Yair; Rotteveel, Mark; Gierholz, Alexander; Selker, Ravi; Sasiadek, Adam; Steingroever, Helen; Jostmann, Nils; Wagenmakers, Eric-Jan",Open Science Framework,https://doi.org/10.17605/osf.io/2avns,https://openalex.org/W6887697742,openalex_snapshot,Titia · 2017 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Replication Attempt,high,single_original,low,,W6887697742,,,,"References influence social judgments and decisions. , Science ​ (5986), 1712-1715. 328 ​",1,,judgments,judgments,,"@article{Beek_2017, title={Incidental Haptic Sensations May Not Influence Social Judgments: A Purely Confirmatory Replication Attempt of Study 1 by Ackerman, Nocera, &amp; Bargh (2010)}, author={Beek, Titia and Matzke, Dora and Pinto, Yair and Rotteveel, Mark and Gierholz, Alexander and Selker, Ravi and Sasiadek, Adam and Steingroever, Helen and Jostmann, Nils and Wagenmakers, Eric-Jan}, journal={Open Science Framework}, year={2017}, doi={10.17605/osf.io/2avns}, url={https://doi.org/10.17605/osf.io/2avns}}",unidentified_original,"A Purely Confirmatory Replication Attempt of Study 1 by Ackerman, Nocera, & Bargh (2010) | the record carries no identifier; 'References influence social judgments References influence social judgments and decisions. , Science \u200b (5986), 1712-1715. 328 \u200b' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared,not_found,crossref_search,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
649bc485ae0d473660057e9884f40457,10.34726/hss.2025.99964,Predictive Test Selection: A Replication Study,"Die Auswahl von zu testenden Softwaretests ist von entscheidender Bedeutung für die Verbesserung der Effizienz durch die Verringerung der mit dem Testen verbundenen Zeit, Rechenressourcen und Kosten. Indem wir auf der Grundlage von Code-Änderungen oder anderen Kriterien selektiv nur die relevantesten Tests durchführen, können wir die Testzeit erheblich verkürzen und unnötige Berechnungen vermeiden. Dies beschleunigt nicht nur den Lebenszyklus der Softwareentwicklung, sondern führt auch zu Kosteneinsparungen, da weniger Ressourcen für die Ausführung von Tests benötigt werden. Eine effiziente Testauswahl stellt sicher, dass das Testen sowohl effektiv als auch ressourcenschonend ist, was es zu einer wesentlichen Praxis für die Optimierung von Softwarequalität und -leistung macht.In dieser Arbeit versuchen wir, die „Predictive Test Selection“-Studie von Facebook in einem Open-Source-Kontext zu replizieren. Um dies zu erreichen, sammeln wir Daten aus mehreren Open-Source-Projekten und trainieren Modelle für maschinelles Lernen, um relevante Tests auf der Grundlage von Codeänderungen vorherzusagen. Unser Ziel ist es, herauszufinden, ob die Ergebnisse von Facebook auch außerhalb ihrer proprietären Umgebung zutreffen, und die Wirksamkeit der prädiktiven Testauswahl in einem breiteren, öffentlich zugänglichen Software-Ökosystem zu bewerten. Die größte Herausforderung in dieser Arbeit war das Sammeln der notwendigen Daten und das Training der Modelle, da die ursprüngliche Arbeit nur eine grobe Beschreibung der Merkmale und der Trainingspipeline enthielt. Daher mussten wir bei der Implementierung mehrere Annahmen und Designentscheidungen treffen. Trotz dieser Hindernisse gelang es uns, den Ansatz zu rekonstruieren und die wichtigsten Ergebnisse zu wiederholen, wodurch die Ergebnisse der ursprünglichen Studie in einem Open-Source-Umfeld validiert wurden.",2025,"Aichmann, Stefan",reposiTUm (TU Wien),https://doi.org/10.34726/hss.2025.99964,https://openalex.org/W6890018757,openalex_snapshot,Stefan · 2025 · reposiTUm (TU Wien),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W6890018757,,,,"It uses program changes, test suite source ﬁles, and fault history information to select test cases",,2018,Also,Also · 2018,,"@article{Aichmann_2025, title={Predictive Test Selection: A Replication Study}, author={Aichmann, Stefan}, journal={reposiTUm (TU Wien)}, year={2025}, doi={10.34726/hss.2025.99964}, url={https://doi.org/10.34726/hss.2025.99964}}",unidentified_original,"In dieser Arbeit versuchen wir, die „Predictive Test Selection“-Studie von Facebook in einem Open-Source-Kontext zu replizieren. | the record carries no identifier; 'Also, ReTEST was introduced in (2018) It uses program changes, test suite source ﬁles, and fault history information to select test cases' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared|context_transfer,not_found,landing_TU Wien,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
046241e88d742cf0fe70d1a212ce7d58,10.17605/osf.io/u4tfv,"Study 44: Replication of Berger et al., 2012 (Nature)","OSF registration template: Open-Ended Registration

summary: This registration contains all of the methods, data, analysis scripts, figures, and manuscript files associated with the published results of this replication effort, which can be found here: https://doi.org/10.7554/eLife.21634",2016,"faren zhou; Williams, Stephen; Iorns, Elizabeth; Cai, Steve; Courville, Pascal; Errington, Timothy M.; Denis, Alexandria; Perfito, Nicole; Sampey, Darryl; Horrigan, Stephen",Open Science Framework,https://doi.org/10.17605/osf.io/u4tfv,https://openalex.org/W6906396448,openalex_snapshot,zhou · 2016 · Open Science Framework,replication,screen,rule:osf-registration-completed; OSF registration template: Open-Ended Registration,high,single_original,low,,W6906396448,,,,"References Berger, M.F., Hodis, E., Heffernan, T.P., Deribe, Y.L., Lawrence, M.S., Protopopov, A., Ivanova, E., Watson, I.R., Nickerson, E., Ghosh, P., Zhang, H., Zeid, R., Ren, X., Cibulskis, K., Sivachenko, A.Y., Wagle, N., Sucker, A., Sougnez, C., Onofrio, R., Ambrogio, L., Auclair, D., Fennell, T., Carter, S.L., Drier, Y., Stojanov, P., Singer, M.A., Voet, D., Jing, R., Saksena, G., Barretina, J., Ramos, A.H., Pugh, T.J., Stransky, N., Parkin, M., Winckler, W., Mahan, S., Ardlie, K., Baldwin, J., Wargo, J., Schadendorf, D., Meyerson, M., Gabriel, S.B., Golub, T.R., Wagner, S.N., Lander, E.S., Getz, G., Chin, L., Garraway, L.A., 2012","3b, 6",,References Berger,References Berger,,"@article{farenzhou_2016, title={Study 44: Replication of Berger et al., 2012 (Nature)}, author={faren zhou and Williams, Stephen and Iorns, Elizabeth and Cai, Steve and Courville, Pascal and Errington, Timothy M. and Denis, Alexandria and Perfito, Nicole and Sampey, Darryl and Horrigan, Stephen}, journal={Open Science Framework}, year={2016}, doi={10.17605/osf.io/u4tfv}, url={https://doi.org/10.17605/osf.io/u4tfv}}",unidentified_original,"The Registered Report for the paper by Berger et al. described the experiments to be replicated (Figures 3B and S6), and summarized the current evidence for these findings (Chroscinski et al., 2014). | the record carries no identifier; 'References Berger, M.F., Hodis, E., Heffernan, T.P., Deribe References Berger, M.F., Hodis, E., Heffernan, T.P., Deribe, Y.L., Lawrence, M.S., Protopopov, A., Ivanova, E., Watson, I.R., Nickerson, E., Ghosh, P., Zhang, H., Zeid, R., Ren, X., Cibulskis, K., Sivachenko, A.Y., Wagle, N., Sucker, A., Sougnez, C., Onofrio, R., Ambrogio, L., Auclair, D., Fennell, T., Carter, S.L., Drier, Y., Stojanov, P., Singer, M.A., Voet, D., Jing, R., Saksena, G., Barretina, J., Ramos, A.H., Pugh, T.J., Stransky, N., Parkin, M., Winckler, W., Mahan, S., Ardlie, K., Baldwin, J., Wargo, J., Schadendorf, D., Meyerson, M., Gabriel, S.B., Golub, T.R., Wagner, S.N., Lander, E.S., Getz, G., Chin, L., Garraway, L.A., 2012' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared,not_found,osf_files,docx,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
4ee61561b73b3076e3ba2e780c57bb97,10.17605/osf.io/zc684,Streetscapes at Scale: Preregistered Replication of “Culture and the Physical Environment: Holistic Versus Analytic Perceptual Affordances”,"OSF registration template: Open-Ended Registration

Individual psychology and cultural context are mutually constituted: environments both afford and reflect certain patterns of thought. Are cultural modes of cognition built into the structure of cities, towns, and neighborhoods? One seminal study tested this hypothesis by comparing the visual complexity of street-level photographs of American and Japanese settings. Such imagery can be an invaluable tool for studying social ecology, but capturing it is labor-intensive, expensive, and challenging to scale. However, the millions of miles captured by mapping applications provide a rich source of stimuli that can be sampled at scale. Using a combination of Application Programming Interfaces (APIs) and Google Street View imagery, we seek to replicate Miyamoto, Nisbett, &amp; Masuda’s (2006) comparison of built environments in Japan and the United States. In so doing, we revisit cultural differences in perceptual affordances, while demonstrating the use of computational methods for sampling and analyzing the built environment.

summary: See attached preregistration document.

uploader: {'file_id': '62602d136ac2a707a84a9b4d', 'file_name': 'Perceptual Affordances_OSF Preregistration.pdf', 'file_urls': {'html': 'https://osf.io/project/zc684/files/osfstorage/62602d136ac2a707a84a9b4d', 'download': 'https://osf.io/download/62602d136ac2a707a84a9b4d'}, 'file_hashes': {'sha256': '00978a847517dd7d442219f0abcc0a75e96d79b31889d9330f74a12f8b70954c'}}",2022,"Camp, Nicholas; Zhong, Yuyang",Open Science Framework,https://doi.org/10.17605/osf.io/zc684,https://openalex.org/W6906488220,openalex_snapshot,Nicholas · 2022 · Open Science Framework,replication,screen,rule:osf-registration-completed; OSF registration template: Open-Ended Registration,high,single_original,low,,W6906488220,,1b,,Culture and the Physical Environment: Holistic Versus Analytic Perceptual Affordances,,2006,Miyamoto,Miyamoto · 2006,,"@article{Camp_2022, title={Streetscapes at Scale: Preregistered Replication of “Culture and the Physical Environment: Holistic Versus Analytic Perceptual Affordances”}, author={Camp, Nicholas and Zhong, Yuyang}, journal={Open Science Framework}, year={2022}, doi={10.17605/osf.io/zc684}, url={https://doi.org/10.17605/osf.io/zc684}}",unidentified_original,"we seek to replicate Miyamoto, Nisbett, & Masuda’s (2006) comparison of built environments in Japan and the United States. | the record carries no identifier; 'Miyamoto, Y., Nisbett, R. E., (2006) Culture and the Physical Environment: Holistic Versus Analytic Perceptual Affordances' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared|context_transfer,not_found,osf_files,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
9667a49a6b1e92f5e8e4fc93ce29e78d,10.17605/osf.io/e6cps,Examining Data Quality of Online Behavioral Research Platforms - A Replication Study,"This is a pre-data collection registration of a replication project, described fully in ""saadatian-peer-etal-replication.Rmd"". All planned analyses and exclusions are reported. The planned sample size is 100 per group (N total = 300) and the rationale and calculations for this sample size are given in the report.",2021,"Saadatian, Kimia",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/e6cps,https://openalex.org/W6924820793,openalex_snapshot,Kimia · 2021 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W6924820793,,,,"​MTurk, Prolific or . Available at SSRN: panels",,2021,Peer,Peer · 2021,,"@article{Saadatian_2021, title={Examining Data Quality of Online Behavioral Research Platforms - A Replication Study}, author={Saadatian, Kimia}, journal={OSF Preprints (OSF Preprints)}, year={2021}, doi={10.17605/osf.io/e6cps}, url={https://doi.org/10.17605/osf.io/e6cps}}",unidentified_original,"This article is a reply to a previous article published on SSRN by Peer et al, (2021). This study used the exact same stimuli that were used by Peer at al. to replicate their CloudResearch findings. | the record carries no identifier; 'Peer, E., Rothschild, D. M., Evernden, Z., Gordon, A., (2021) \u200bMTurk, Prolific or . Available at SSRN: panels' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared,not_found,osf_files,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
125501a5a40c9b1425c8db6a06a0c92f,10.17605/osf.io/9xvnd,"XPhi Replicability Project - Replication of Nadelhoffer &amp; Feltz (2008, Neuroethics)","OSF registration template: Replication Recipe (Brandt et al., 2013): Post-Completion

item29: Directly on this OSF project

item30: Φ = .002

item33: inconclusive

item35: Directly on this OSF project

item36: Directly on this OSF project",2017,"Boudesseul, Jordane; Lantian, Anthony",Open Science Framework,https://doi.org/10.17605/osf.io/9xvnd,https://openalex.org/W6925459616,openalex_snapshot,Jordane · 2017 · Open Science Framework,replication,screen,"rule:osf-registration-completed; OSF registration template: Replication Recipe (Brandt et al., 2013): Post-Completion",high,single_original,low,,W6925459616,,,,"Neuroethics). Replication team: Jordane Boudesseul, Anthony Lantian Which study in the paper do you replicate",,2008,bias,bias · 2008,,"@article{Boudesseul_2017, title={XPhi Replicability Project - Replication of Nadelhoffer &amp; Feltz (2008, Neuroethics)}, author={Boudesseul, Jordane and Lantian, Anthony}, journal={Open Science Framework}, year={2017}, doi={10.17605/osf.io/9xvnd}, url={https://doi.org/10.17605/osf.io/9xvnd}}",unidentified_original,"The main (and only) study of the paper. | We would like to replicate the result reported on p. 140, that is, the association between the actor-observer variable (2 conditions: actor vs. observer) and the answer to the trolley dilemma | the record carries no identifier; 'Reference of the paper: ""The actor–observer bias (2008) Neuroethics). Replication team: Jordane Boudesseul, Anthony Lantian Which study in the paper do you replicate' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared,not_found,osf_files,docx,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
468571c93f714e2a18f5d34f8599bfb1,10.17605/osf.io/pppjg,"Replication of Vohs &amp; Schooler (2008, PS, Study 1)","OSF registration template: Open-Ended Registration

summary: This is a re-statement of a withdrawn registration of the study materials, due to them inadvertently containing a copy of a private email provided by a corresponding author (file ""cheating task password""). This file has been replaced by a text file that contains only the password. All other materials are unchanged from the initial registration for the Reproducibility Project: Psychology.",2017,"Giner-Sorolla, Roger; Johnson, Larissa; Embley, Jo",Open Science Framework,https://doi.org/10.17605/osf.io/pppjg,https://openalex.org/W6943854942,openalex_snapshot,Roger · 2017 · Open Science Framework,replication,screen,rule:osf-registration-completed; OSF registration template: Open-Ended Registration,high,single_original,low,,W6943854942,,,,The value of believing in free will: Encouraging a belief in determinism increases cheating,1,2008,Vohs,Vohs · 2008,,"@article{GinerSorolla_2017, title={Replication of Vohs &amp; Schooler (2008, PS, Study 1)}, author={Giner-Sorolla, Roger and Johnson, Larissa and Embley, Jo}, journal={Open Science Framework}, year={2017}, doi={10.17605/osf.io/pppjg}, url={https://doi.org/10.17605/osf.io/pppjg}}",unidentified_original,"Replication of Vohs & Schooler (2008, PS, Study 1) | the record carries no identifier; 'Vohs, K. D., (2008) The value of believing in free will: Encouraging a belief in determinism increases cheating' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared|about_replication,not_found,osf_files,docx,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
645bce4a3bd5042e4354ccd986062385,10.48550/arxiv.2505.08016,"Relating Complexity, Explicitness, Effectiveness of Refactorings and Non-Functional Requirements: A Replication Study","Refactoring is a practice widely adopted during software maintenance and evolution. Due to its importance, there is extensive work on the effectiveness of refactoring in achieving code quality. However, developer's intentions are usually overlooked. A more recent area of study involves the concept of self-affirmed refactoring (SAR), where developers explicitly state their intent to refactor. While studies on SAR have made valuable contributions, they provide little insights into refactoring complexity and effectiveness, as well as the refactorings' relations to specific non-functional requirements. A study by Soares et al. addressed such aspects, but it relied on a quite small sample of studied subject systems and refactoring instances. Following the empirical method of replication, we expanded the scope of Soares et al.'s study by doubling the number of projects analyzed and a significantly larger set of validated refactorings (8,408). Our findings only partially align with the original study. We observed that when developers explicitly state their refactoring intent, the resulting changes typically involve a combination of different refactoring types, making them more complex. Additionally, we confirmed that such complex refactorings positively impact code's internal quality attributes. While refactorings aimed at non-functional requirements tend to improve code quality, our findings only partially align with the original study and contradict it in several ways. Notably, SARs often result in fewer negative impacts on internal quality attributes despite their frequent complexity. These insights suggest the importance of simplifying refactorings where possible and explicitly stating their goals, as clear intent helps shape more effective and targeted refactoring strategies.",2025,"Soares, Vinícius; Arkoh, Lawrence; Farah, Paulo Roberto; Uchôa, Anderson; Garcia, Alessandro; Assunção, Wesley K. G.",arXiv (Cornell University),https://doi.org/10.48550/arxiv.2505.08016,https://openalex.org/W6947952892,openalex_snapshot,Vinícius · 2025 · arXiv (Cornell University),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W6947952892,,,,"[65] Vinícius Soares, Anderson Oliveira, Juliana Alves Pereira, Ana Carla Bibano, Alessandro Garcia, Paulo Roberto Farah, Silvia Regina Vergilio, Marcelo Schots, Caio Silva, Daniel Coutinho, Daniel Oliveira, and Anderson Uchôa. 2020",,,Vinícius Soares,Vinícius Soares,,"@article{Soares_2025, title={Relating Complexity, Explicitness, Effectiveness of Refactorings and Non-Functional Requirements: A Replication Study}, author={Soares, Vinícius and Arkoh, Lawrence and Farah, Paulo Roberto and Uchôa, Anderson and Garcia, Alessandro and Assunção, Wesley K. G.}, journal={arXiv (Cornell University)}, year={2025}, doi={10.48550/arxiv.2505.08016}, url={https://doi.org/10.48550/arxiv.2505.08016}}",unidentified_original,"Following the empirical method of replication, we expanded the scope of Soares et al.'s study by doubling the number of projects analyzed and a significantly larger set of validated refactorings (8,408). | the record carries no identifier; 'Vinícius Soares, Anderson Oliveira, Juliana Alves Perei [65] Vinícius Soares, Anderson Oliveira, Juliana Alves Pereira, Ana Carla Bibano, Alessandro Garcia, Paulo Roberto Farah, Silvia Regina Vergilio, Marcelo Schots, Caio Silva, Daniel Coutinho, Daniel Oliveira, and Anderson Uchôa. 2020' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared|context_transfer|other,not_found,arxiv,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
d03f1af0b28abfd14db27e6e0edf9120,10.17605/osf.io/cwhlq,Turning the Hands of Time Again: A Purely Confirmatory Replication Study and a Bayesian Analysis,"Confirmatory replication of Experiment 2 in Topolinski, S., &amp; Sparenberg, P. (2012). Turning the hands of time : Clockwise movements increase preference for novelty. Social Psychological and Personality Science, 3, 308-314.",2013,"yair pinto; Wagenmakers, Eric-Jan; Beek, Titia; Gierholz, Alexander; Rotteveel, Mark; Sasiadek, Adam; Steingroever, Helen; Verhagen, Josine; Matzke, Dora; Selker, Ravi",Open Science Framework,https://doi.org/10.17605/osf.io/cwhlq,https://openalex.org/W6962945518,openalex_snapshot,pinto · 2013 · Open Science Framework,replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W6962945518,,,,Turning the hands of time : Clockwise movements increase preference for novelty,2,2012,Topolinski,Topolinski · 2012,,"@article{yairpinto_2013, title={Turning the Hands of Time Again: A Purely Confirmatory Replication Study and a Bayesian Analysis}, author={yair pinto and Wagenmakers, Eric-Jan and Beek, Titia and Gierholz, Alexander and Rotteveel, Mark and Sasiadek, Adam and Steingroever, Helen and Verhagen, Josine and Matzke, Dora and Selker, Ravi}, journal={Open Science Framework}, year={2013}, doi={10.17605/osf.io/cwhlq}, url={https://doi.org/10.17605/osf.io/cwhlq}}",unidentified_original,"Confirmatory replication of Experiment 2 in Topolinski, S., & Sparenberg, P. (2012). Turning the hands of time : Clockwise movements increase preference for novelty. | the record carries no identifier; 'Topolinski, S., (2012) Turning the hands of time : Clockwise movements increase preference for novelty' looked up and not accepted (declined) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared,not_found,osf_files,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
38c2c64dc52650052451b2689940616f,10.60692/1jeas-aqy50,People react more positively to female- than to male-favoring sex differences: A direct replication of a counterintuitive finding,"We report a direct replication of our earlier study looking at how people react to research on sex differences depending on whether the research puts men or women in a better light. Three-hundred-and-three participants read a fictional popular-science article about fabricated research finding that women score higher on a desirable trait/lower on an undesirable one (female-favoring difference) or that men do (male-favoring difference). Consistent with our original study, both sexes reacted less positively to the male-favoring differences, with no difference between men and women in the strength of this effect. Also consistent with our original study, belief in male privilege and a left-leaning political orientation predicted less positive reactions to the male-favoring sex differences; neither variable, however, predicted reactions to the female-favoring sex differences (in the original study, male-privilege belief predicted positive reactions). As well as looking at how participants reacted to the research, we looked at their predictions about how the average man and woman would react. Consistent with our earlier results, participants of both sexes predicted that the average man and woman would exhibit considerable own-sex favoritism. In doing so, they exaggerated the magnitude of the average woman's own-sex favoritism and predicted strong own-sex favoritism from the average man when in fact the average man exhibited modest other-sex favoritism. A greater awareness of people's tendency to exaggerate own-sex bias could help to ameliorate conflict between the sexes.",2022,Steve Stewart‐Williams; Xiu Ling Wong; Chern Yi Marybeth Chang; Andrew G. Thomas,Greater South Information System,https://doi.org/10.60692/1jeas-aqy50,https://openalex.org/W6976759966,openalex_snapshot,Stewart‐Williams · 2022 · Greater South Information System,replication,screen,rule:replication-claim-title-strong; direct replication,high,single_original,low,,W6976759966,,,,"2. Stewart-Williams S, Chang CYM, Wong XL, Blackburn JD, Thomas AG",,2018,bridge,bridge · 2018,,"@article{SteveStewartWilliams_2022, title={People react more positively to female- than to male-favoring sex differences: A direct replication of a counterintuitive finding}, author={Steve Stewart‐Williams and Xiu Ling Wong and Chern Yi Marybeth Chang and Andrew G. Thomas}, journal={Greater South Information System}, year={2022}, doi={10.60692/1jeas-aqy50}, url={https://doi.org/10.60692/1jeas-aqy50}}",unidentified_original,"We report a direct replication of our earlier study looking at how people react to research on sex differences depending on whether the research puts men or women in a better light. | the record carries no identifier; 'bridge, UK: Cambridge University Press; (2018) 2. Stewart-Williams S, Chang CYM, Wong XL, Blackburn JD, Thomas AG' looked up and not accepted (no_candidates) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared|self_retest,not_found,crossref_search,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
b99834bc19bbad24580b3adfa04fb947,,Turning the Hands of Time Again: A Purely Confirmatory Replication Study and a Bayesian Analysis,"Confirmatory replication of Experiment 2 in Topolinski, S., &amp; Sparenberg, P. (2012). Turning the hands of time : Clockwise movements increase preference for novelty. Social Psychological and Personality Science, 3, 308-314.",2015,Alexander Gierholz; Ravi Selker; Josine Verhagen; Eric-Jan Wagenmakers; Dora Matzke; Helen Steingroever; Mark Rotteveel; yair pinto; Adam Sasiadek; Titia Beek,OSF Preprints (OSF Preprints),https://osf.io/uszvx,https://openalex.org/W6987674627,openalex_snapshot,Gierholz · 2015 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Study,high,single_original,low,,W6987674627,,,,Turning the hands of time : Clockwise movements increase preference for novelty,2,2012,Topolinski,Topolinski · 2012,,"@article{AlexanderGierholz_2015, title={Turning the Hands of Time Again: A Purely Confirmatory Replication Study and a Bayesian Analysis}, author={Alexander Gierholz and Ravi Selker and Josine Verhagen and Eric-Jan Wagenmakers and Dora Matzke and Helen Steingroever and Mark Rotteveel and yair pinto and Adam Sasiadek and Titia Beek}, journal={OSF Preprints (OSF Preprints)}, year={2015}, url={https://osf.io/uszvx}}",unidentified_original,"Confirmatory replication of Experiment 2 in Topolinski, S., & Sparenberg, P. (2012). Turning the hands of time : Clockwise movements increase preference for novelty. Social Psychological and Personality Science, 3, 308-314. | the record carries no identifier; 'Topolinski, S., (2012) Turning the hands of time : Clockwise movements increase preference for novelty' looked up and not accepted (declined) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared,not_found,osf_files,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
b99834bc19bbad24580b3adfa04fb947,,Mediators of NFC and Burnout - Replication and extension,This project aims to replicate findings by Grass et al. (2018) on mdiators of the relation between NFC and the burnout subscale reduced personal efficacy. We further want to extend this approach by introducing different ratios of demands and resources as mediators. Cross-sectional questionnaire data of teachers has already been collected as part of a thesis with different hypotheses.,,Josephine Zerna; Alexander Strobel,OSF Preprints (OSF Preprints),http://osf.io/36ep9/,https://openalex.org/W6992658335,openalex_snapshot,Zerna · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and extension,high,single_original,low,,W6992658335,,,,The joy of thinking as the key to success,,2018,Grass,Grass · 2018,,"@article{JosephineZerna, title={Mediators of NFC and Burnout - Replication and extension}, author={Josephine Zerna and Alexander Strobel}, journal={OSF Preprints (OSF Preprints)}, url={http://osf.io/36ep9/}}",unidentified_original,"This project aims to replicate findings by Grass et al. (2018) on mdiators of the relation between NFC and the burnout subscale reduced personal efficacy. | the record carries no identifier; 'Grass, J., John, N., (2018) The joy of thinking as the key to success' looked up and not accepted (declined) | the named original has no DOI and no OpenAlex id: kept for review as an unidentified original rather than written resolved | No DOI found for resolved title/author",low,gpt-5.4-mini,clearly_declared|other,not_found,osf_files,pdfminer,pending,,low,,outcome not coded: no resolved original link (unidentified_original),,,,,,,,replication,1,1
